month,pushes,actor,actor_attributes_location,lat,lng
7/1/2013,2,davidtsuji,"Brisbane, Australia",-27.4689682,153.0234991
7/1/2013,1,michaelsanford,"Montréal, Québec, Canada",45.5224507,-73.5912827
7/1/2013,1,steveukx,London,51.5072759,-0.1276597
7/1/2013,37,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
7/1/2013,1,drublic,Freiburg / Germany,47.9960901,7.8494005
7/1/2013,1,scostello,Texas,31.8160381,-99.5120986
7/1/2013,1,yawboakye,"Accra, Ghana",5.5600141,-0.2057437
7/1/2013,6,joyvuu-dave,"Oakland, CA",37.8043808,-122.2708166
7/1/2013,3,cassell,"Herndon, VA",38.9695316,-77.3859479
7/1/2013,1,TooooBug,"ShenZhen, China",22.5462321,114.0570068
7/1/2013,1,Craigy-,"Tula, Russia",54.1938261,37.6158717
7/1/2013,1,lifesinger,"Hangzhou, China",30.2665643,120.149335
7/1/2013,5,GerHobbelt,Den Haag (NL),52.0799838,4.3113461
6/1/2013,2,michaelsanford,"Montréal, Québec, Canada",45.5224507,-73.5912827
6/1/2013,9,b1lly,New York,40.7305991,-73.9865812
6/1/2013,1,skalnik,"San Francisco, CA",37.7789601,-122.419199
6/1/2013,1,malyw,"Limassol, Cyprus",34.79489125,32.98558938
6/1/2013,1,rwldrn,"Brooklyn, NY",40.6501038,-73.9495823
6/1/2013,8,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
6/1/2013,2,dmethvin,"Columbia, MD",39.2151996,-76.8546725
6/1/2013,1,appleboy,Hsinchu of Taiwan,24.8066333,120.9686833
6/1/2013,3,kayahr,"Germany, Bonn",50.7358511,7.1006599
6/1/2013,1,niallo,Berkeley,37.8708789,-122.2728247
6/1/2013,2,ivernaloo,beijing,40.2505379,116.6250886
6/1/2013,1,GerHobbelt,Den Haag (NL),52.0799838,4.3113461
6/1/2013,22,mzgol,"Poland, Warsaw",52.2319237,21.0067265
6/1/2013,1,yawboakye,"Accra, Ghana",5.5600141,-0.2057437
6/1/2013,1,lifesinger,"Hangzhou, China",30.2665643,120.149335
6/1/2013,2,ChadKillingsworth,United States,39.7837304,-100.4458825
6/1/2013,1,ruado1987,Singapore,1.2904527,103.852038
6/1/2013,4,cassell,"Herndon, VA",38.9695316,-77.3859479
6/1/2013,2,jstonne,"Kuala Lumpur, Malaysia",3.13871025,101.6820995
6/1/2013,2,jzaefferer,"Cologne, Germany",50.9374863,6.9580232
6/1/2013,7,shantanusharma,New York,40.7305991,-73.9865812
6/1/2013,4,gibson042,New Hampshire,43.4849133,-71.6553992
6/1/2013,5,pbriggs,"Los Angeles, CA",34.0536781,-118.2427025
5/1/2013,26,dmethvin,"Columbia, MD",39.2151996,-76.8546725
5/1/2013,2,michaelsanford,"Montréal, Québec, Canada",45.5224507,-73.5912827
5/1/2013,1,g6scheme,"Belgrade, Serbia",44.8178787,20.4568089
5/1/2013,12,ctalkington,"Springfield, IL",39.7989763,-89.6443688
5/1/2013,1,ksummerlin,"Greenville, SC",34.8512316,-82.3985105
5/1/2013,1,kelonye,"Nairobi, Kenya",-1.2832533,36.8172449
5/1/2013,7,thetvv,Netherlands,52.5001698,5.7480821
5/1/2013,52,mzgol,"Poland, Warsaw",52.2319237,21.0067265
5/1/2013,2,eddiemonge,California,36.7014631,-118.7559974
5/1/2013,1,fbrix,Berlin,52.5170365,13.3888599
5/1/2013,1,aelharrak,Rabat,34.0223602,-6.8390357
5/1/2013,5,J2P,SEOUL,37.5710824,126.9953036
5/1/2013,1,laheab,"Saudi Arabia, Riyadh",24.6320297,46.7149069
5/1/2013,3,RobLoach,"Toronto, ON",43.6529206,-79.3849008
5/1/2013,14,shantanusharma,New York,40.7305991,-73.9865812
5/1/2013,5,GerHobbelt,Den Haag (NL),52.0799838,4.3113461
5/1/2013,5,shuiniuer,杭州滨江,30.1900353,120.1861007
5/1/2013,2,mmazur,"Warsaw, Poland",52.2319237,21.0067265
5/1/2013,20,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
5/1/2013,3,gnarf37,"Rockford, IL",42.2713945,-89.093966
5/1/2013,3,ivernaloo,beijing,40.2505379,116.6250886
5/1/2013,12,ryuever,名古屋,35.183333,136.9
5/1/2013,1,Troland,China,35.000074,104.999927
5/1/2013,1,rwldrn,"Brooklyn, NY",40.6501038,-73.9495823
5/1/2013,1,cpatik,"Albany, NY",42.6511674,-73.754968
5/1/2013,1,2040tensai,Vila Industrial-São Paulo,-22.3296683,-49.1139106
5/1/2013,1,mackiecarr,"Moncton, NB",46.0915426,-64.7952367
5/1/2013,5,csnover,Minneapolis,44.9772995,-93.2654692
5/1/2013,1,okoala,"中国深圳(Shenzhen, China)",22.5462321,114.0570068
5/1/2013,1,amolpujari,Pune,18.64306615,73.93183004
5/1/2013,1,stralytic,Australia,-27.2692649,136.1048783
5/1/2013,2,jaubourg,Europe,51.0000003,9.9999997
5/1/2013,1,lizhenwen,ShenZhen China,22.5462321,114.0570068
5/1/2013,17,gibson042,New Hampshire,43.4849133,-71.6553992
4/1/2013,1,PaulinoGomes,Taboão da Serra,-23.601944,-46.752778
4/1/2013,5,cassell,"Herndon, VA",38.9695316,-77.3859479
4/1/2013,1,tracyfloyd,"Myrtle Beach, SC",33.6955167,-78.8817622
4/1/2013,91,mzgol,"Poland, Warsaw",52.2319237,21.0067265
4/1/2013,8,shantanusharma,New York,40.7305991,-73.9865812
4/1/2013,2,dgalvez,"Amsterdam, Netherlands",52.3710088,4.9001115
4/1/2013,7,joyvuu-dave,"Oakland, CA",37.8043808,-122.2708166
4/1/2013,1,Erabhinav,mohali,30.7287676,76.7138075
4/1/2013,1,ojak,"Los Angeles, CA",34.0536781,-118.2427025
4/1/2013,25,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
4/1/2013,7,sarcher,"Irvine, California",33.6862707,-117.8258199
4/1/2013,40,gibson042,New Hampshire,43.4849133,-71.6553992
4/1/2013,6,J2P,SEOUL,37.5710824,126.9953036
4/1/2013,1,gnarf37,"Rockford, IL",42.2713945,-89.093966
4/1/2013,4,RobLoach,"Toronto, ON",43.6529206,-79.3849008
4/1/2013,5,shantanusharma,"New York, NY",40.7305991,-73.9865812
4/1/2013,2,trevorgerhardt,"Washington, D.C.",36.2988498,-82.35919663
4/1/2013,1,sjbwylbs,China,35.000074,104.999927
4/1/2013,10,yiminghe,China,35.000074,104.999927
4/1/2013,1,Webunity,Eindhoven,51.44855695,5.450122572
4/1/2013,1,dapstr,"Stockholm, Sweden",59.3251172,18.0710935
4/1/2013,34,dmethvin,"Columbia, MD",39.2151996,-76.8546725
4/1/2013,2,josh,"Chicago, IL",41.8756208,-87.6243706
4/1/2013,2,chaoren1641,China,35.000074,104.999927
4/1/2013,1,dolfly,BeiJing,40.2505379,116.6250886
4/1/2013,1,bteller,"Mebane, NC",36.0959715,-79.2669619
4/1/2013,1,kontrabaesser,"Gelsenkirchen, Germany",51.5109791,7.0959263
4/1/2013,1,OrenAvissar,"Los Angeles, CA",34.0536781,-118.2427025
4/1/2013,17,alewebmaste,São Paulo,-21.9549806,-49.0232348
4/1/2013,3,michaelsanford,"Montréal, Québec, Canada",45.5224507,-73.5912827
4/1/2013,1,niallo,Berkeley,37.8708789,-122.2728247
4/1/2013,18,rwldrn,"Brooklyn, NY",40.6501038,-73.9495823
4/1/2013,1,anthonyshort,"Newcastle, Australia",-32.9272881,151.7812534
4/1/2013,1,diofeher,João Pessoa - PB,-7.1178011,-34.8321878
4/1/2013,1,lixiaomi,北京,40.2505379,116.6250886
4/1/2013,1,scottgonzalez,"York, PA",39.962398,-76.727392
4/1/2013,2,dregad,Switzerland,46.7985624,8.2319736
4/1/2013,2,johnko,Canada,61.0666922,-107.9917071
3/1/2013,6,swaydeng,"Hangzhou,China",30.2665643,120.149335
3/1/2013,5,muff1225,"Tokyo, Japan",35.69004135,139.5103951
3/1/2013,1,e0ne,Kharkiv,49.99142545,36.27226607
3/1/2013,1,mstajdohar,Ljubljana,46.049865,14.5068921
3/1/2013,1,mcgtts,beijing china,40.2505379,116.6250886
3/1/2013,6,dmethvin,"Columbia, MD",39.2151996,-76.8546725
3/1/2013,2,awallace,SF,37.7789601,-122.419199
3/1/2013,4,gluraschi,"Rosario, Argentina",-32.9595004,-60.6615415
3/1/2013,5,J2P,SEOUL,37.5710824,126.9953036
3/1/2013,85,mzgol,"Poland, Warsaw",52.2319237,21.0067265
3/1/2013,1,zhaoda,China,35.000074,104.999927
3/1/2013,1,rajzshkr,INDIA,22.3511148,78.6677428
3/1/2013,6,ChadKillingsworth,United States,39.7837304,-100.4458825
3/1/2013,1,lholmquist,NY,43.1561681,-75.8449946
3/1/2013,1,nathansobo,"Boulder, CO",40.0149856,-105.2705456
3/1/2013,4,lepture,"Hangzhou, China",30.2665643,120.149335
3/1/2013,2,joyvuu-dave,"Oakland, CA",37.8043808,-122.2708166
3/1/2013,1,my8bird,"ames, iowa",42.0346917,-93.6201507
3/1/2013,4,lge88,"San Diego, CA",32.7469869,-117.21177
3/1/2013,1,kazupon,"Kanagawa, Japan",35.286842,139.3888339
3/1/2013,3,bjohn465,"Salt Lake City, UT",40.7606467,-111.89109
3/1/2013,13,swain,HZ. China,21.86473145,113.3746197
3/1/2013,2,laranz,India,22.3511148,78.6677428
3/1/2013,1,stonelee,beijing,40.2505379,116.6250886
3/1/2013,2,kelonye,"Nairobi, Kenya",-1.2832533,36.8172449
3/1/2013,5,ruado1987,Singapore,1.2904527,103.852038
3/1/2013,1,JamesMGreene,"Minneapolis, MN",44.9772995,-93.2654692
3/1/2013,14,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
3/1/2013,10,rwldrn,"Brooklyn, NY",40.6501038,-73.9495823
3/1/2013,10,gibson042,New Hampshire,43.4849133,-71.6553992
3/1/2013,5,shantanusharma,"New York, NY",40.7305991,-73.9865812
3/1/2013,3,tomfuertes,"Austin, TX",30.2711286,-97.7436995
3/1/2013,2,popomore,Hangzhou China,30.2665643,120.149335
3/1/2013,1,visionmedia,"Victoria, BC, Canada",48.4283327,-123.3649269
3/1/2013,1,RobLoach,"Toronto, ON",43.6529206,-79.3849008
3/1/2013,1,dgalvez,"Amsterdam, Netherlands",52.3710088,4.9001115
3/1/2013,1,Webunity,Eindhoven,51.44855695,5.450122572
2/1/2013,22,rwldrn,"Brooklyn, NY",40.6501038,-73.9495823
2/1/2013,1,dmitrygusev,"Vladimir City, Russia",56.1396823,40.413177
2/1/2013,1,scottgonzalez,"York, PA",39.962398,-76.727392
2/1/2013,1,adamRenny,Minnesota,45.9896587,-94.6113288
2/1/2013,2,dgalvez,"Amsterdam, Netherlands",52.3710088,4.9001115
2/1/2013,1,Webunity,Eindhoven,51.44855695,5.450122572
2/1/2013,1,rajzshkr,INDIA,22.3511148,78.6677428
2/1/2013,1,cthiebaud,Germany,51.0834196,10.4234469
2/1/2013,1,sanuter,Belarus,53.4250438,27.6999547
2/1/2013,29,dmethvin,"Columbia, MD",39.2151996,-76.8546725
2/1/2013,5,johnko,Canada,61.0666922,-107.9917071
2/1/2013,32,gibson042,New Hampshire,43.4849133,-71.6553992
2/1/2013,2,say2joe,"Santa Monica, CA",34.0195598,-118.4869739
2/1/2013,1,s-hiroshi,Japan,36.5748441,139.2394179
2/1/2013,7,siovene,"Espoo, Finland",60.2051454,24.6569676
2/1/2013,1,bheesham,"Ontario, Canada",50.0000002,-86.0000001
2/1/2013,1,RubyLouvre,China,35.000074,104.999927
2/1/2013,1,arwenhawes,"Asheville, NC",35.6009498,-82.5540161
2/1/2013,2,chrisalexander,UK,54.7023545,-3.2765753
2/1/2013,3,J2P,SEOUL,37.5710824,126.9953036
2/1/2013,1,Krinkle,"Enschede, The Netherlands",52.2161396,6.898466107
2/1/2013,1,isaacs,Oakland CA,37.8043808,-122.2708166
2/1/2013,3,jaubourg,Europe,51.0000003,9.9999997
2/1/2013,4,GerHobbelt,Den Haag (NL),52.0799838,4.3113461
2/1/2013,2,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
2/1/2013,2,songsiqi,Beijing,40.2505379,116.6250886
2/1/2013,1,Ax0ne,China,35.000074,104.999927
2/1/2013,1,efernie,"Boston, MA",42.3604823,-71.0595678
1/1/2013,4,jsonrms,"Valencia, Spain",39.33419675,-0.7969584881
1/1/2013,1,AaronFoltz,"Herndon, Va",38.9695316,-77.3859479
1/1/2013,2,aroemen,"Burnsville, MN",44.7677424,-93.2777226
1/1/2013,1,inforsis,Rio de Janeiro,-22.9112163,-43.2093781
1/1/2013,3,mhocter,California,36.7014631,-118.7559974
1/1/2013,5,sergio-bobillier,"Bogotá DC, Colombia",4.5980478,-74.0760867
1/1/2013,2,isaacs,Oakland CA,37.8043808,-122.2708166
1/1/2013,9,J2P,SEOUL,37.5710824,126.9953036
1/1/2013,1,shwetaAgrawal,Delhi,28.6572914,77.2272603
1/1/2013,1,siovene,"Espoo, Finland",60.2051454,24.6569676
1/1/2013,11,gnarf37,"Rockford, IL",42.2713945,-89.093966
1/1/2013,21,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
1/1/2013,1,pascalduez,"Berlin, DE",52.5170365,13.3888599
1/1/2013,6,Webunity,Eindhoven,51.44855695,5.450122572
1/1/2013,4,GerHobbelt,Den Haag (NL),52.0799838,4.3113461
1/1/2013,1,svallory,Brazil,-8.4666145,-51.3333976
1/1/2013,1,cgelberg,"New York, NY",40.7305991,-73.9865812
1/1/2013,1,irfan,"Dubai, UAE",25.22767415,55.17508256
1/1/2013,5,andrewplummer,Tokyo,35.69004135,139.5103951
1/1/2013,1,Golfer,Ukraine,49.4871968,31.2718321
1/1/2013,2,danilsomsikov,"Munich, Germany",48.1372719,11.5754815
1/1/2013,3,tricknotes,"Sapporo, Japan",43.0620475,141.35446
1/1/2013,1,rascalking,"Wakefield, MA",42.506484,-71.0728306
1/1/2013,13,jaubourg,Europe,51.0000003,9.9999997
1/1/2013,16,johnko,Canada,61.0666922,-107.9917071
1/1/2013,1,vincentmac,"Calabasas, CA",34.149416,-118.674434
1/1/2013,1,AmazingVanish,"Altoona, IA",41.6441557,-93.4646571
1/1/2013,1,marcelaraujo,Florianópolis/Santa Catarina,-27.5973002,-48.5496098
1/1/2013,1,petersendidit,"Austin, Texas",30.2711286,-97.7436995
1/1/2013,2,JanMiksovsky,"Seattle, WA",47.6038321,-122.3300624
1/1/2013,2,rajzshkr,INDIA,22.3511148,78.6677428
1/1/2013,4,nanto,"Kyoto, Japan",35.0185804,135.763835
1/1/2013,2,silentroach,"Russia, Moscow",55.4792046,37.3273304
1/1/2013,67,dmethvin,"Columbia, MD",39.2151996,-76.8546725
1/1/2013,1,jbottigliero,"Chicago, IL",41.8756208,-87.6243706
1/1/2013,1,akdetrick,"Brooklyn, NY",40.6501038,-73.9495823
1/1/2013,1,bgarcial,Colombia,2.8930783,-73.7845072
1/1/2013,2,ssolomon,England,52.7954791,-0.5402402366
1/1/2013,1,jamhed,Prague,50.084819,14.4177247
1/1/2013,2,Krinkle,"Enschede, The Netherlands",52.2161396,6.898466107
1/1/2013,1,gucong3000,Chengdu,30.6765553,104.0612783
1/1/2013,2,slavafomin,"Moscow, Russia",55.4792046,37.3273304
1/1/2013,1,Craigy-,"Tula, Russia",54.1938261,37.6158717
12/1/2012,1,Lecaw,Russia,64.6863136,97.7453061
12/1/2012,1,Homlean,Beijing,40.2505379,116.6250886
12/1/2012,1,johnko,Canada,61.0666922,-107.9917071
12/1/2012,1,suomyn,Mars,44.0009649,3.5560447
12/1/2012,2,scottgonzalez,"Raleigh, NC",35.7804015,-78.6390779
12/1/2012,8,PaulBRamos,"Boston, MA",42.3604823,-71.0595678
12/1/2012,1,chshouyu,Beijing,40.2505379,116.6250886
12/1/2012,1,Adduc,"Joliet, IL",41.525031,-88.0817252
12/1/2012,1,shwetaAgrawal,Delhi,28.6572914,77.2272603
12/1/2012,2,Ralt,"Grenoble, France",45.182478,5.7210773
12/1/2012,1,flashdog,poland,52.0977181,19.0258159
12/1/2012,3,isaacs,Oakland CA,37.8043808,-122.2708166
12/1/2012,45,dmethvin,"Columbia, MD",39.2151996,-76.8546725
12/1/2012,6,rwldrn,"Boston, MA",42.3604823,-71.0595678
12/1/2012,1,g6scheme,"Belgrade, Serbia",44.8178787,20.4568089
12/1/2012,1,leoken,"Oakland, CA",37.8043808,-122.2708166
12/1/2012,1,JamesMGreene,"Minneapolis, MN",44.9772995,-93.2654692
12/1/2012,26,rwldrn,"Brooklyn, NY",40.6501038,-73.9495823
12/1/2012,4,jaubourg,Europe,51.0000003,9.9999997
12/1/2012,1,dgalvez,"Amsterdam, Netherlands",52.3710088,4.9001115
12/1/2012,21,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
12/1/2012,3,Webunity,Eindhoven,51.44855695,5.450122572
12/1/2012,1,razic,San Francisco,37.7789601,-122.419199
12/1/2012,4,buu700,"Washington, DC",47.51893955,-122.2956897
12/1/2012,1,abody,Syria,34.6401861,39.0494106
12/1/2012,10,GerHobbelt,Den Haag (NL),52.0799838,4.3113461
12/1/2012,2,mmazur,"Warsaw, Poland",52.2319237,21.0067265
12/1/2012,22,Krinkle,"Enschede, The Netherlands",52.2161396,6.898466107
12/1/2012,2,anshulp93,Mumbai,18.9523804,72.8327112
11/1/2012,2,scottgonzalez,"Raleigh, NC",35.7804015,-78.6390779
11/1/2012,1,eddiemonge,California,36.7014631,-118.7559974
11/1/2012,1,g6scheme,"Belgrade, Serbia",44.8178787,20.4568089
11/1/2012,1,drewbuschhorn,"Bloomington, IN",39.1670396,-86.5342881
11/1/2012,3,abhinav-srivastav,New Delhi,28.6138967,77.2159562
11/1/2012,2,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
11/1/2012,2,leonrodenburg,"Hazerswoude-dorp, the Netherlands",52.0962664,4.5915103
11/1/2012,2,aFarkas,Berlin,52.5170365,13.3888599
11/1/2012,1,adamnbowen,"St. Louis, MO",38.6272733,-90.1978889
11/1/2012,1,farmdawgnation,"Atlanta, GA",33.7490987,-84.3901849
11/1/2012,7,jaubourg,Europe,51.0000003,9.9999997
11/1/2012,1,angryziber,Estonia,58.7523778,25.3319078
11/1/2012,3,kelonye,"Nairobi, Kenya",-1.2832533,36.8172449
11/1/2012,2,OlegKi,Germany,51.0834196,10.4234469
11/1/2012,10,PaulBRamos,"Boston, MA",42.3604823,-71.0595678
11/1/2012,3,lucasgunn,Australia,-27.2692649,136.1048783
11/1/2012,15,gnarf37,"Rockford, IL",42.2713945,-89.093966
11/1/2012,1,elijahmanor,"Nashville, TN",36.1622257,-86.7743419
11/1/2012,1,hugotom,Lima,-12,-76.833333
11/1/2012,33,dmethvin,"Columbia, MD",39.2151996,-76.8546725
11/1/2012,1,crdx,United Kingdom,54.7023545,-3.2765753
11/1/2012,1,shaunxcode,"salt lake city, utah",40.7606467,-111.89109
11/1/2012,1,NikGovorov,"Australia, Gold Coast",-28.0023731,153.4145987
11/1/2012,1,rwldrn,"Boston, MA",42.3604823,-71.0595678
11/1/2012,1,hevets,Kamloops,50.6765557,-120.3417342
11/1/2012,3,GerHobbelt,Den Haag (NL),52.0799838,4.3113461
11/1/2012,3,Webunity,Eindhoven,51.44855695,5.450122572
11/1/2012,1,netmau5,Alabama,33.2588817,-86.8295337
11/1/2012,5,Krinkle,"Enschede, The Netherlands",52.2161396,6.898466107
11/1/2012,3,lukemelia,"New York, NY",40.7305991,-73.9865812
11/1/2012,1,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
10/1/2012,1,paulirish,San Francisco,37.7789601,-122.419199
10/1/2012,3,jonathansampson,"Atlanta, GA",33.7490987,-84.3901849
10/1/2012,2,leonrodenburg,"Hazerswoude-dorp, the Netherlands",52.0962664,4.5915103
10/1/2012,9,elgreg,"Washington, DC",47.51893955,-122.2956897
10/1/2012,3,iamnoah,"Austin, TX",30.2711286,-97.7436995
10/1/2012,3,trevorgerhardt,"Washington, D.C.",36.2988498,-82.35919663
10/1/2012,43,dmethvin,"Columbia, MD",39.2151996,-76.8546725
10/1/2012,3,visionmedia,"Victoria, BC, Canada",48.4283327,-123.3649269
10/1/2012,1,johnymonster,Alexandria,31.1990035,29.8943785
10/1/2012,1,abronte,San Diego,32.7469869,-117.21177
10/1/2012,1,juliangruber,Munich - Germany,48.1372719,11.5754815
10/1/2012,1,bmelton,"Annapolis, MD",38.9786401,-76.492786
10/1/2012,1,FrankFang,Wuhan,30.5960213,114.2992796
10/1/2012,1,mkkeck,Germany,51.0834196,10.4234469
10/1/2012,1,yiminghe,China,35.000074,104.999927
10/1/2012,1,Webunity,Eindhoven,51.44855695,5.450122572
10/1/2012,1,jessebeach,"Cambridge, MA",42.3750997,-71.1056157
10/1/2012,2,crdx,United Kingdom,54.7023545,-3.2765753
10/1/2012,3,farmdawgnation,"Atlanta, GA",33.7490987,-84.3901849
10/1/2012,10,Krinkle,The Netherlands,25.22453785,55.16235379
10/1/2012,5,slavafomin,"Moscow, Russia",55.4792046,37.3273304
10/1/2012,20,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
10/1/2012,6,abhinav-srivastav,New Delhi,28.6138967,77.2159562
10/1/2012,10,rascalking,"Wakefield, MA",42.506484,-71.0728306
10/1/2012,17,bentruyman,Chicago,41.8756208,-87.6243706
10/1/2012,1,vinu123,"Navi Mumbai, Maharashtra, India",19.0215214,73.0322633
10/1/2012,1,rkammer,California,36.7014631,-118.7559974
10/1/2012,1,tomfuertes,"Austin, TX",30.2711286,-97.7436995
10/1/2012,1,james-huston,"Charlotte, NC",35.2270869,-80.8431268
10/1/2012,10,jaubourg,Europe,51.0000003,9.9999997
10/1/2012,37,rwldrn,"Boston, MA",42.3604823,-71.0595678
10/1/2012,5,erickrdch,"Connecticut, US",41.493929,-72.5982114
10/1/2012,12,fracmak,"Washington, DC",47.51893955,-122.2956897
10/1/2012,2,gbraad,"Apeldoorn, NL / Beijing, CHN",,
10/1/2012,1,leeight,"Shanghai, China",31.2253441,121.4888922
10/1/2012,1,mmazur,"Warsaw, Poland",52.2319237,21.0067265
10/1/2012,3,joamag,"Porto, Portugal",41.2365039,-8.301995691
10/1/2012,1,carldanley,"Wellington, FL",26.6586779,-80.2414357
10/1/2012,4,chexee,"San Francisco, CA",37.7789601,-122.419199
10/1/2012,1,rvock,"Darmstadt, Germany",49.8727746,8.6511775
10/1/2012,1,bighi,"Rio de Janeiro, Brazil",-22.9112163,-43.2093781
10/1/2012,1,treyhunner,"San Diego, CA",32.7469869,-117.21177
10/1/2012,2,arielserafini,"Porto Alegre, southern Brazil",,
10/1/2012,1,Rantanen,Finland,63.2467777,25.9209164
10/1/2012,1,dgalvez,"Amsterdam, Netherlands",52.3710088,4.9001115
10/1/2012,1,ronchalant,Philadelphia PA,39.952335,-75.163789
10/1/2012,1,rombert,Romania,45.9852129,24.6859225
9/1/2012,7,rwldrn,"Boston, MA",42.3604823,-71.0595678
9/1/2012,4,abhinav-srivastav,New Delhi,28.6138967,77.2159562
9/1/2012,21,dmethvin,"Columbia, MD",39.2151996,-76.8546725
9/1/2012,1,aelharrak,Rabat,34.0223602,-6.8390357
9/1/2012,1,for0231,china,35.000074,104.999927
9/1/2012,8,johnbender,"Los Angeles, CA",34.0536781,-118.2427025
9/1/2012,1,jsonrms,"Valencia, Spain",39.33419675,-0.7969584881
9/1/2012,1,callumacrae,"Warwickshire, United Kingdom",52.333333,-1.583333
9/1/2012,1,skoon,"Seattle, WA",47.6038321,-122.3300624
9/1/2012,10,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
9/1/2012,3,onyxrev,"Vancouver, BC",49.2608944,-123.1139383
9/1/2012,2,gasi,"Seattle, USA",47.6038321,-122.3300624
9/1/2012,2,staabm,Germany,51.0834196,10.4234469
9/1/2012,2,replete,"Midlands, United Kingdom",51.3574745,-2.1998958
9/1/2012,2,eikes,Berlin,52.5170365,13.3888599
9/1/2012,1,joyvuu-dave,"Oakland, CA",37.8043808,-122.2708166
9/1/2012,1,aakoch,"Omaha, NE",41.2587317,-95.9378732
9/1/2012,1,Krinkle,The Netherlands,25.22453785,55.16235379
9/1/2012,2,sublee,"Seoul, Korea",37.5710824,126.9953036
9/1/2012,1,rdtriny,beijing haidian District,40.0321285,116.3517059
9/1/2012,64,paulirish,San Francisco,37.7789601,-122.419199
9/1/2012,9,leonrodenburg,"Hazerswoude-dorp, the Netherlands",52.0962664,4.5915103
9/1/2012,2,g6scheme,"Belgrade, Serbia",44.8178787,20.4568089
9/1/2012,10,uttamlavhate,Pune,18.64306615,73.93183004
9/1/2012,1,shahyar,"Toronto, Canada",43.6529206,-79.3849008
9/1/2012,32,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
9/1/2012,8,dgalvez,"Amsterdam, Netherlands",52.3710088,4.9001115
9/1/2012,1,Craigy-,"Tula, Russia",54.1938261,37.6158717
9/1/2012,6,mmazur,"Warsaw, Poland",52.2319237,21.0067265
9/1/2012,1,jaubourg,Europe,51.0000003,9.9999997
8/1/2012,4,mathiasbynens,Belgium,50.6407351,4.66696
8/1/2012,6,sindresorhus,Norway,65.8481486,13.4765575
8/1/2012,48,leonrodenburg,"Hazerswoude-dorp, the Netherlands",52.0962664,4.5915103
8/1/2012,2,bteller,"Mebane, NC",36.0959715,-79.2669619
8/1/2012,28,gnarf37,"Rockford, IL",42.2713945,-89.093966
8/1/2012,4,tomconder,A twisty maze near St Louis MO USA,,
8/1/2012,10,rwldrn,"Boston, MA",42.3604823,-71.0595678
8/1/2012,2,wwalser,"Sydney, AU",-33.8548157,151.2164539
8/1/2012,4,symsec,Netherlands,52.5001698,5.7480821
8/1/2012,96,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
8/1/2012,20,johnbender,"Los Angeles, CA",34.0536781,-118.2427025
8/1/2012,2,mojomaze,"Chicago, Illinois USA",41.8756208,-87.6243706
8/1/2012,4,terrancebryant,Denver,39.7391536,-104.9847034
8/1/2012,8,replete,"Midlands, United Kingdom",51.3574745,-2.1998958
8/1/2012,164,abhinav-srivastav,New Delhi,28.6138967,77.2159562
8/1/2012,12,mekwall,"Uppsala, Sweden",60.1605771,17.62419273
8/1/2012,2,dtjm,Southern California,34.0219302,-118.2858291
8/1/2012,4,aaronj1335,"Austin, Texas",30.2711286,-97.7436995
8/1/2012,4,braddunbar,"lexington, sc",33.9815369,-81.2362107
8/1/2012,6,elijahmanor,"Nashville, TN",36.1622257,-86.7743419
8/1/2012,4,mikaelkaron,Shanghai,31.2253441,121.4888922
8/1/2012,4,Craigy-,"Tula, Russia",54.1938261,37.6158717
8/1/2012,4,helix,"France, Paris",48.8565056,2.3521334
8/1/2012,22,dgalvez,"Amsterdam, Netherlands",52.3710088,4.9001115
8/1/2012,4,jaubourg,Europe,51.0000003,9.9999997
8/1/2012,4,petersendidit,"Durham, NC",35.9940329,-78.898619
8/1/2012,8,visionmedia,"Victoria, BC, Canada",48.4283327,-123.3649269
8/1/2012,2,my8bird,"ames, iowa",42.0346917,-93.6201507
8/1/2012,130,dmethvin,"Columbia, MD",39.2151996,-76.8546725
8/1/2012,4,g6scheme,"Belgrade, Serbia",44.8178787,20.4568089
8/1/2012,8,staabm,Germany,51.0834196,10.4234469
7/1/2012,8,RobLoach,"Toronto, ON",43.6529206,-79.3849008
7/1/2012,2,sindresorhus,Norway,65.8481486,13.4765575
7/1/2012,6,aaronj1335,"Austin, Texas",30.2711286,-97.7436995
7/1/2012,2,amizra,MI,39.7837304,-100.4458825
7/1/2012,106,dmethvin,"Columbia, MD",39.2151996,-76.8546725
7/1/2012,2,leonrodenburg,"Hazerswoude-dorp, the Netherlands",52.0962664,4.5915103
7/1/2012,8,mmazur,"Warsaw, Poland",52.2319237,21.0067265
7/1/2012,176,timmywil,"Chattanooga, TN",35.0456297,-85.3096801
