month,pushes,actor,actor_attributes_location,lat,lng
6/1/2013,3,OhJeez,Poland,52.0977181,19.0258159
6/1/2013,1,soldair,pasadena CA,34.1476452,-118.1444779
6/1/2013,7,RommelVR,"Melbourne, Australia",-37.8142176,144.9631608
6/1/2013,7,bsnote,Chisinau,47.0122737,28.8605936
6/1/2013,1,prust,"Bellingham, WA",48.754402,-122.4788602
6/1/2013,14,koichik,Japan,36.5748441,139.2394179
6/1/2013,42,indutny,Russia,64.6863136,97.7453061
6/1/2013,2,generalhenry,Palo Alto,37.442156,-122.1634472
6/1/2013,5,samdutton,"London, England",51.5072759,-0.1276597
6/1/2013,1,Jimbly,"San Jose, CA",37.3438502,-121.8831349
6/1/2013,2,comp,el paso,31.8111305,-106.5013494
6/1/2013,21,mikedeboertest,"Amsterdam, The Netherlands",52.3710088,4.9001115
6/1/2013,6,meso,Tokyo/Japan,35.69004135,139.5103951
6/1/2013,1,mmalecki,"Poznań, Poland",52.40039265,16.92021821
6/1/2013,3,cosmicdice,"Oxford, UK",51.7521553,-1.2582135
6/1/2013,15,shantanusharma,New York,40.7305991,-73.9865812
6/1/2013,1,adammw,"Melbourne, Australia",-37.8142176,144.9631608
6/1/2013,1,shin-,"San Francisco, California",37.7789601,-122.419199
6/1/2013,1,gabrielf,"Stockholm, Sweden",59.3251172,18.0710935
6/1/2013,9,yuanchuan,"Chengdu,China",30.6765553,104.0612783
6/1/2013,1,ceejbot,"Menlo Park, CA",37.4538274,-122.1821871
6/1/2013,2,nickdesaulniers,"Mountain View, CA",37.3855745,-122.08205
6/1/2013,2,namhyung,Seoul/Korea,37.5710824,126.9953036
6/1/2013,45,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
6/1/2013,10,suggitpe,UK,54.7023545,-3.2765753
6/1/2013,1,bodokaiser,Berlin,52.5170365,13.3888599
6/1/2013,14,tjfontaine,"Alameda, CA",37.6090291,-121.899142
6/1/2013,1,brettz9,"Shenzhen, China",22.5462321,114.0570068
6/1/2013,4,rmg,"Langley, BC, Canada",49.1,-122.65
6/1/2013,2,jeffbski,"St. Louis, MO (USA)",38.6272733,-90.1978889
6/1/2013,1,abi,"Stanford, California",37.4266268,-122.1701137
6/1/2013,1,groner,"Charlottesville, VA",38.029306,-78.4766781
6/1/2013,91,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
6/1/2013,1,piscisaureus,Amsterdam,52.3710088,4.9001115
6/1/2013,1,trevorlinton,Salt Lake City,40.7606467,-111.89109
6/1/2013,1,fb55,Berlin,52.5170365,13.3888599
6/1/2013,1,stephank,The Netherlands,25.22453785,55.16235379
6/1/2013,1,tellnes,"Trondheim, Norway",63.4305658,10.3951929
6/1/2013,1,zbinlin,china,35.000074,104.999927
6/1/2013,3,apaprocki,"New York, NY",40.7305991,-73.9865812
6/1/2013,3,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
6/1/2013,13,bajtos,Hradec Králové,50.2094963,15.832719
6/1/2013,2,riga,"Aachen, Germany",50.7762954,6.0838209
6/1/2013,1,WillTurman,"Reno, NV",39.52927,-119.8136744
6/1/2013,5,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
6/1/2013,46,isaacs,Oakland CA,37.8043808,-122.2708166
6/1/2013,1,jperkin,"London, UK",51.5072759,-0.1276597
6/1/2013,1,benjamn,SF Bay Area,37.7884969,-122.3558473
6/1/2013,1,rogerwang,"Shanghai, China",31.2253441,121.4888922
6/1/2013,1,jmar777,"Charleston, SC",32.7876012,-79.9402728
6/1/2013,4,mathiasbynens,Belgium,50.6407351,4.66696
6/1/2013,4,pierresforge,"Bordeaux, France",44.841225,-0.5800364
6/1/2013,1,zined,Germany,51.0834196,10.4234469
6/1/2013,10,guido4000,Berlin,52.5170365,13.3888599
6/1/2013,1,fiveisprime,"Cincinnati, OH",39.1014537,-84.5124602
6/1/2013,3,mscdex,Ohio,40.2253569,-82.6881395
6/1/2013,1,rezapaya,"Esfahan, Iran",33.196733,52.504026
5/1/2013,65,isaacs,Oakland CA,37.8043808,-122.2708166
5/1/2013,53,tjfontaine,"Alameda, CA",37.6090291,-121.899142
5/1/2013,3,meso,Tokyo/Japan,35.69004135,139.5103951
5/1/2013,1,macotohirano,Japan,36.5748441,139.2394179
5/1/2013,1,wanderview,"Reston, VA",38.9539586,-77.35328745
5/1/2013,4,danielgtaylor,"Seattle, WA",47.6038321,-122.3300624
5/1/2013,6,apaprocki,"New York, NY",40.7305991,-73.9865812
5/1/2013,4,Jimbly,"San Jose, CA",37.3438502,-121.8831349
5/1/2013,6,koichik,Japan,36.5748441,139.2394179
5/1/2013,2,mscdex,Ohio,40.2253569,-82.6881395
5/1/2013,9,piscisaureus,Amsterdam,52.3710088,4.9001115
5/1/2013,2,kunnix,"Perth, Australia",-31.9527121,115.8604796
5/1/2013,5,lsegal,"Seattle, WA",47.6038321,-122.3300624
5/1/2013,3,Raynos,San Francisco,37.7789601,-122.419199
5/1/2013,4,fau,"Canada, AB",55,-114.9999999
5/1/2013,4,silvinci,Herne,51.5380394,7.219985
5/1/2013,1,bfrohs,"Traverse City, MI",44.7606441,-85.6165301
5/1/2013,3,cesare,"Tokyo, Japan",35.69004135,139.5103951
5/1/2013,8,fau,"Edmonton AB, Canada",53.5558285,-113.5573527
5/1/2013,1,danielmoore,"New York, NY",40.7305991,-73.9865812
5/1/2013,1,ryuever,名古屋,35.183333,136.9
5/1/2013,2,jessetane,New York,40.7305991,-73.9865812
5/1/2013,1,JayBeavers,"Duvall, WA",47.7423219,-121.9856782
5/1/2013,22,bajtos,Hradec Králové,50.2094963,15.832719
5/1/2013,2,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
5/1/2013,3,WillTurman,"Reno, NV",39.52927,-119.8136744
5/1/2013,13,shantanusharma,New York,40.7305991,-73.9865812
5/1/2013,3,nuh-temp,US,39.7837304,-100.4458825
5/1/2013,5,gorillamania,"San Francisco, CA",37.7789601,-122.419199
5/1/2013,1,jhermsmeier,"Chemnitz, Germany, Earth",,
5/1/2013,1,outsideris,"Seoul, South Korea",37.5710824,126.9953036
5/1/2013,1,OhJeez,Poland,52.0977181,19.0258159
5/1/2013,1,Unknwon,"Boston, MA",42.3604823,-71.0595678
5/1/2013,2,fau,Canada AB,55,-114.9999999
5/1/2013,5,sblom,"Redmond, WA USA",47.6694141,-122.1238767
5/1/2013,1,hueniverse,"Los Gatos, CA",37.2333645,-121.9472731
5/1/2013,10,jyz19880823,Shanghai,31.2253441,121.4888922
5/1/2013,4,dandv,Silicon Valley,49.1792735,-0.3945668094
5/1/2013,71,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
5/1/2013,3,cgiffard,"Canberra, Australia",-35.2820709,149.1286673
5/1/2013,2,okrischer,München,48.1372719,11.5754815
5/1/2013,5,rafadev7,Brazil,-8.4666145,-51.3333976
5/1/2013,10,facurubin,Argentina,-35.1124869,-65.241974
5/1/2013,8,nathan7,"Hoofddorp, Netherlands, Earth",,
5/1/2013,1,joshmarinacci,Eugene OR,44.0505054,-123.0950506
5/1/2013,17,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
5/1/2013,13,indutny,Russia,64.6863136,97.7453061
5/1/2013,6,samdutton,"London, England",51.5072759,-0.1276597
5/1/2013,4,coocood,China,35.000074,104.999927
5/1/2013,1,dshaw,"San Francisco, CA",37.7789601,-122.419199
5/1/2013,151,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
5/1/2013,22,zootella,mountain view | boulder | nyc | stockholm,,
4/1/2013,10,koichik,Japan,36.5748441,139.2394179
4/1/2013,4,superjoe30,New York City,40.7305991,-73.9865812
4/1/2013,2,mscdex,Ohio,40.2253569,-82.6881395
4/1/2013,65,isaacs,Oakland CA,37.8043808,-122.2708166
4/1/2013,8,bajtos,Hradec Králové,50.2094963,15.832719
4/1/2013,3,hiteshgupta88,India,22.3511148,78.6677428
4/1/2013,1,ralphtheninja,"Linköping, Sweden",58.4098135,15.6245252
4/1/2013,1,pengguo,"Beijing, China",40.2505379,116.6250886
4/1/2013,2,nickleefly,Shanghai,31.2253441,121.4888922
4/1/2013,1,josephwegner,Chicago,41.8756208,-87.6243706
4/1/2013,3,jessetane,New York,40.7305991,-73.9865812
4/1/2013,2,harlentan,China,35.000074,104.999927
4/1/2013,7,meso,Tokyo/Japan,35.69004135,139.5103951
4/1/2013,61,indutny,Russia,64.6863136,97.7453061
4/1/2013,1,felixge,"Berlin, Germany",52.5170365,13.3888599
4/1/2013,1,morkai,Poland,52.0977181,19.0258159
4/1/2013,9,shantanusharma,New York,40.7305991,-73.9865812
4/1/2013,3,sblom,"Redmond, WA USA",47.6694141,-122.1238767
4/1/2013,2,okuryu,"Tokyo, Japan",35.69004135,139.5103951
4/1/2013,2,yorkie,"Guiyang, China",26.5814112,106.7052544
4/1/2013,6,lbt,UK,54.7023545,-3.2765753
4/1/2013,126,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
4/1/2013,3,piscisaureus,Amsterdam,52.3710088,4.9001115
4/1/2013,9,koush,"Seattle, WA",47.6038321,-122.3300624
4/1/2013,3,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
4/1/2013,1,AndreasMadsen,"Copenhagen, Denmark",55.6867243,12.5700724
4/1/2013,6,rogerwang,"Shanghai, China",31.2253441,121.4888922
4/1/2013,2,owenc4a4,Shanghai,31.2253441,121.4888922
4/1/2013,4,shantanusharma,"New York, NY",40.7305991,-73.9865812
4/1/2013,3,josephsap,"Boulder, Colorado",40.0149856,-105.2705456
4/1/2013,15,hackedy,/dev/knoll,,
4/1/2013,4,WebReflection,San Francisco,37.7789601,-122.419199
4/1/2013,2,Zearin,Eastern U.S.A.,25.79087625,-80.30125066
4/1/2013,2,kaiquewdev,"Brazil, Sao Paulo, SP",-21.9549806,-49.0232348
4/1/2013,1,rgarcia,"San Francisco, CA",37.7789601,-122.419199
4/1/2013,6,facurubin,Argentina,-35.1124869,-65.241974
4/1/2013,3,sam-github,"Vancouver, BC, Canada",49.2608944,-123.1139383
4/1/2013,11,tjfontaine,"Alameda, CA",37.6090291,-121.899142
4/1/2013,2,johnko,Canada,61.0666922,-107.9917071
4/1/2013,71,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
4/1/2013,3,paulfryzel,New York,40.7305991,-73.9865812
4/1/2013,2,sochotnicky,Czech Republic,49.8167003,15.4749544
4/1/2013,3,Niggler,NYC,40.7305991,-73.9865812
4/1/2013,29,zootella,mountain view | boulder | nyc | stockholm,,
4/1/2013,3,olof,"Lund, Sweden",55.7029296,13.1929449
4/1/2013,1,wanderview,"Washington, DC",47.51893955,-122.2956897
4/1/2013,2,nathan7,"Hoofddorp, Netherlands, Earth",,
4/1/2013,2,ephp,Livorno,43.5426309,10.3160295
4/1/2013,2,grncdr,"Victoria, BC",48.4283327,-123.3649269
4/1/2013,6,rmg,"Langley, BC, Canada",49.1,-122.65
4/1/2013,3,davepacheco,San Francisco,37.7789601,-122.419199
3/1/2013,82,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
3/1/2013,1,fb55,"Karlsruhe, Germany",49.0105758,8.4041208
3/1/2013,13,piscisaureus,Amsterdam,52.3710088,4.9001115
3/1/2013,123,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
3/1/2013,8,raymondfeng,"Fremont, CA",37.5482697,-121.9885719
3/1/2013,10,outsideris,"Seoul, South Korea",37.5710824,126.9953036
3/1/2013,2,mathiasbynens,Belgium,50.6407351,4.66696
3/1/2013,1,ichernev,Bulgaria,42.6073975,25.4856617
3/1/2013,1,ritch,"Fremont, California",37.5482697,-121.9885719
3/1/2013,1,nickleefly,Shanghai,31.2253441,121.4888922
3/1/2013,3,iapain,"Gdansk, Poland",54.3482259,18.6542888
3/1/2013,2,samsonjs,"Victoria, BC",48.4283327,-123.3649269
3/1/2013,6,hij1nx,NYC,40.7305991,-73.9865812
3/1/2013,2,josephsap,"Boulder, Colorado",40.0149856,-105.2705456
3/1/2013,14,tjfontaine,"Alameda, CA",37.6090291,-121.899142
3/1/2013,6,Jimbly,"San Jose, CA",37.3438502,-121.8831349
3/1/2013,3,iizukanao,Tokyo,35.69004135,139.5103951
3/1/2013,19,ephp,Livorno,43.5426309,10.3160295
3/1/2013,2,humanchimp,"San Francisco, CA",37.7789601,-122.419199
3/1/2013,1,Cauldrath,Pittsburgh,40.4416941,-79.9900861
3/1/2013,3,nathan7,"Hoofddorp, Netherlands, Earth",,
3/1/2013,151,isaacs,Oakland CA,37.8043808,-122.2708166
3/1/2013,1,mediocregopher,Gainesville,29.651907,-82.3247976
3/1/2013,2,apaprocki,"New York, NY",40.7305991,-73.9865812
3/1/2013,1,Sannis,"Moscow, Russia",55.4792046,37.3273304
3/1/2013,6,wanderview,"Washington, DC",47.51893955,-122.2956897
3/1/2013,31,indutny,Russia,64.6863136,97.7453061
3/1/2013,5,upsuper,"Shanghai, China",31.2253441,121.4888922
3/1/2013,3,othiym23,San Francisco,37.7789601,-122.419199
3/1/2013,1,misak113,Prague,50.084819,14.4177247
3/1/2013,3,jmadden85,Brooklyn,40.6501038,-73.9495823
3/1/2013,2,tonttu,Finland,63.2467777,25.9209164
3/1/2013,3,shama,"Napa, CA",38.2971367,-122.2855293
3/1/2013,1,fceller,Cologne,50.9374863,6.9580232
3/1/2013,1,Zert,"Russia, Novosibirsk",55.0282215,82.9234476
3/1/2013,2,edhemphill,"Austin, TX",30.2711286,-97.7436995
3/1/2013,9,mx4492,India,22.3511148,78.6677428
3/1/2013,3,juliangruber,Munich - Germany,48.1372719,11.5754815
3/1/2013,5,sblom,"Redmond, WA USA",47.6694141,-122.1238767
3/1/2013,5,ralphtheninja,"Linköping, Sweden",58.4098135,15.6245252
3/1/2013,1,bruston,UK,54.7023545,-3.2765753
3/1/2013,1,hiteshgupta88,India,22.3511148,78.6677428
3/1/2013,29,zootella,mountain view | boulder | nyc | stockholm,,
3/1/2013,4,KenanSulayman,"Berlin, Berlin, Germany",52.5170365,13.3888599
3/1/2013,2,stephank,The Netherlands,25.22453785,55.16235379
3/1/2013,2,karlfreeman,"London, United Kingdom",51.5072759,-0.1276597
3/1/2013,2,npcode,"Seoul, Republic of Korea",37.5710824,126.9953036
3/1/2013,3,rgarcia,"San Francisco, CA",37.7789601,-122.419199
3/1/2013,2,AndreasMadsen,"Copenhagen, Denmark",55.6867243,12.5700724
3/1/2013,13,koichik,Japan,36.5748441,139.2394179
3/1/2013,8,shantanusharma,"New York, NY",40.7305991,-73.9865812
3/1/2013,3,Niggler,NYC,40.7305991,-73.9865812
3/1/2013,1,EvanOxfeld,Northern VA,-3.8747486,36.46449887
3/1/2013,3,stuartpb,"Seattle, WA",47.6038321,-122.3300624
3/1/2013,1,Ferrari,Taiwan,24.7910087,121.533556
3/1/2013,2,newtondev,"Cape Town, South Africa",-33.9289049,18.4172485
3/1/2013,4,loganfsmyth,"San Francisco, CA",37.7789601,-122.419199
3/1/2013,12,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
3/1/2013,1,kenperkins,"Seattle, WA",47.6038321,-122.3300624
3/1/2013,3,jisqyv,"Cambridge, MA",42.3750997,-71.1056157
3/1/2013,3,mjijackson,California,36.7014631,-118.7559974
3/1/2013,6,meso,Tokyo/Japan,35.69004135,139.5103951
3/1/2013,1,carter-thaxton,"Portland, OR",45.5202471,-122.6741949
3/1/2013,2,liyanchang,San Francisco,37.7789601,-122.419199
3/1/2013,1,bjornstar,"Tokyo, Japan",35.69004135,139.5103951
3/1/2013,2,fastest963,"Gainesville, FL",29.651907,-82.3247976
3/1/2013,13,unkzdomain,"Cambridge, MA",42.3750997,-71.1056157
2/1/2013,3,pwnall,"Cambridge, MA",42.3750997,-71.1056157
2/1/2013,3,nickleefly,Shanghai,31.2253441,121.4888922
2/1/2013,179,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
2/1/2013,9,johansyd,Oslo,59.9132694,10.7391112
2/1/2013,1,muriithi,"Nairobi, Kenya",-1.2832533,36.8172449
2/1/2013,2,dshaw,"San Francisco, CA",37.7789601,-122.419199
2/1/2013,1,pengguo,"Beijing, China",40.2505379,116.6250886
2/1/2013,6,andromedado,"Portland, OR",45.5202471,-122.6741949
2/1/2013,38,indutny,Russia,64.6863136,97.7453061
2/1/2013,2,ksdlck,"New York, New York, United States",40.7305991,-73.9865812
2/1/2013,1,mjijackson,California,36.7014631,-118.7559974
2/1/2013,1,marcelaraujo,Florianópolis/Santa Catarina,-27.5973002,-48.5496098
2/1/2013,3,Zert,"Russia, Novosibirsk",55.0282215,82.9234476
2/1/2013,109,isaacs,Oakland CA,37.8043808,-122.2708166
2/1/2013,1,kenperkins,"Seattle, WA",47.6038321,-122.3300624
2/1/2013,4,wanderview,"Washington, DC",47.51893955,-122.2956897
2/1/2013,71,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
2/1/2013,2,lukebayes,"San Francisco, CA",37.7789601,-122.419199
2/1/2013,1,tjfontaine,Ohio,40.2253569,-82.6881395
2/1/2013,5,ithinkihaveacat,London,51.5072759,-0.1276597
2/1/2013,3,tonttu,Finland,63.2467777,25.9209164
2/1/2013,1,nin-jin,Saint-Petersburg,59.9393657,30.3153628
2/1/2013,2,ssuda,Bangalore,12.9793998,77.5903608
2/1/2013,1,shigeki,"Tokyo, Japan",35.69004135,139.5103951
2/1/2013,4,meso,Tokyo/Japan,35.69004135,139.5103951
2/1/2013,9,koichik,Japan,36.5748441,139.2394179
2/1/2013,1,Sannis,"Moscow, Russia",55.4792046,37.3273304
2/1/2013,1,nomospace,"Shanghai, China",31.2253441,121.4888922
2/1/2013,4,cistov,"London, UK",51.5072759,-0.1276597
2/1/2013,5,iam-TJ,UK,54.7023545,-3.2765753
2/1/2013,6,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
2/1/2013,2,juxta52,"Fairfax, VA",38.8462236,-77.3063733
2/1/2013,1,piboye,shenzhen@china,,
2/1/2013,4,jjingob,kampala,0.3162223,32.5821691
2/1/2013,1,coolaj86,"Provo, UT",40.2338438,-111.6585337
2/1/2013,10,AndreasMadsen,"Copenhagen, Denmark",55.6867243,12.5700724
2/1/2013,4,highlander411,"Orlando, Fl",28.5421175,-81.3790462
2/1/2013,1,mcolyer,"Redwood City, CA",37.4852152,-122.2363548
2/1/2013,3,hueniverse,"Los Gatos, CA",37.2333645,-121.9472731
2/1/2013,1,ftrvxmtrx,"Stockholm, Sweden",59.3251172,18.0710935
2/1/2013,1,Jimbly,"San Jose, CA",37.3438502,-121.8831349
2/1/2013,1,steveukx,London,51.5072759,-0.1276597
2/1/2013,1,CrabBot,"Mountain View, CA",37.3855745,-122.08205
2/1/2013,1,dankohn,"New York, NY",40.7305991,-73.9865812
2/1/2013,15,gonium,"Kaiserslautern, Germany",49.4432174,7.7689951
2/1/2013,9,zootella,mountain view | boulder | nyc | stockholm,,
2/1/2013,1,austinf,"Seattle, WA",47.6038321,-122.3300624
2/1/2013,1,joao-parana,Rio de Janeiro / RJ / Brasil,-22.9112163,-43.2093781
2/1/2013,2,outsideris,"Seoul, South Korea",37.5710824,126.9953036
2/1/2013,1,pooyasencha,"Vancouver, BC",49.2608944,-123.1139383
2/1/2013,1,francoiscolas,"Angers, France",47.4711708,-0.5517522
2/1/2013,5,johnko,Canada,61.0666922,-107.9917071
2/1/2013,2,bsnote,Chisinau,47.0122737,28.8605936
2/1/2013,1,rgarcia,"San Francisco, CA",37.7789601,-122.419199
2/1/2013,6,sblom,"Redmond, WA USA",47.6694141,-122.1238767
2/1/2013,3,ryuever,名古屋,35.183333,136.9
2/1/2013,6,tjfontaine,"Alameda, CA",37.6090291,-121.899142
2/1/2013,2,piscisaureus,Amsterdam,52.3710088,4.9001115
1/1/2013,1,yakubori,"North Carolina, USA",35.6729639,-79.0392919
1/1/2013,2,paulmillr,Ukraine,49.4871968,31.2718321
1/1/2013,1,NodePing,"Phoenix, AZ",33.4483772,-112.0740374
1/1/2013,3,misak113,Prague,50.084819,14.4177247
1/1/2013,1,jgable,"Chicago, IL",41.8756208,-87.6243706
1/1/2013,1,whizzter,Stockholm,59.3251172,18.0710935
1/1/2013,3,mharsch,"Denver, CO",39.7391536,-104.9847034
1/1/2013,2,bmeck,"Austin, Texas",30.2711286,-97.7436995
1/1/2013,3,deanm,"Berlin, Germany",52.5170365,13.3888599
1/1/2013,2,ftrvxmtrx,"Stockholm, Sweden",59.3251172,18.0710935
1/1/2013,2,nickleefly,Shanghai,31.2253441,121.4888922
1/1/2013,3,rogerwang,"Shanghai, China",31.2253441,121.4888922
1/1/2013,5,stephank,The Netherlands,25.22453785,55.16235379
1/1/2013,2,Orgil,Ulaanbaatar Mongolia,47.9462225,106.9759118
1/1/2013,5,meso,Tokyo/Japan,35.69004135,139.5103951
1/1/2013,3,chino,New Jersey,40.0757384,-74.4041622
1/1/2013,2,tricknotes,"Sapporo, Japan",43.0620475,141.35446
1/1/2013,12,rvagg,"South Coast NSW, Australia",-33.9912225,151.2497988
1/1/2013,1,cdent,"Newbury, UK",51.4020055,-1.3236425
1/1/2013,2,andyburke,"Los Angeles, CA",34.0536781,-118.2427025
1/1/2013,15,facurubin,Argentina,-35.1124869,-65.241974
1/1/2013,77,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
1/1/2013,1,xionglun,Beijing,40.2505379,116.6250886
1/1/2013,1,abdul,"Kanpur, India",26.5,80
1/1/2013,6,wanderview,"Washington, DC",47.51893955,-122.2956897
1/1/2013,21,piscisaureus,Amsterdam,52.3710088,4.9001115
1/1/2013,55,indutny,Russia,64.6863136,97.7453061
1/1/2013,8,sblom,"Redmond, WA USA",47.6694141,-122.1238767
1/1/2013,1,karlfreeman,"London, United Kingdom",51.5072759,-0.1276597
1/1/2013,10,koichik,Japan,36.5748441,139.2394179
1/1/2013,1,chrisa,London,51.5072759,-0.1276597
1/1/2013,1,mmalecki,"Poznań, Poland",52.40039265,16.92021821
1/1/2013,19,fb55,"Karlsruhe, Germany",49.0105758,8.4041208
1/1/2013,2,glasser,"San Francisco, CA",37.7789601,-122.419199
1/1/2013,2,austinf,"Seattle, WA",47.6038321,-122.3300624
1/1/2013,1,Elzair,"Charlotte, MC",26.995053,-82.2225686
1/1/2013,125,trevnorris,California,36.7014631,-118.7559974
1/1/2013,1,jerem,"Paris, France",48.8565056,2.3521334
1/1/2013,106,trevnorris,"Cupertino, CA",37.3230107,-122.0322519
1/1/2013,1,nomospace,"Shanghai, China",31.2253441,121.4888922
1/1/2013,7,jessetane,New York,40.7305991,-73.9865812
1/1/2013,1,Pitel,"Brno, CZE",,
1/1/2013,2,Sannis,"Moscow, Russia",55.4792046,37.3273304
1/1/2013,9,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
1/1/2013,6,Raynos,San Francisco,37.7789601,-122.419199
1/1/2013,17,johnko,Canada,61.0666922,-107.9917071
1/1/2013,2,stuartpb,"Seattle, WA",47.6038321,-122.3300624
1/1/2013,1,marcelaraujo,Florianópolis/Santa Catarina,-27.5973002,-48.5496098
1/1/2013,1,phihag,Germany,51.0834196,10.4234469
1/1/2013,1,bitdeli-chef,"San Francisco,CA",37.7789601,-122.419199
1/1/2013,2,FZambia,"Moscow, Russia",55.4792046,37.3273304
1/1/2013,3,shigeki,"Tokyo, Japan",35.69004135,139.5103951
1/1/2013,16,highlander411,"Orlando, Fl",28.5421175,-81.3790462
1/1/2013,2,AndreasMadsen,"Copenhagen, Denmark",55.6867243,12.5700724
1/1/2013,1,snoj,Minnesota,45.9896587,-94.6113288
1/1/2013,1,danmilon,Greece,39.000041,21.9999569
1/1/2013,25,mikebarnhardt,"Orlando, FL",28.5421175,-81.3790462
1/1/2013,95,isaacs,Oakland CA,37.8043808,-122.2708166
1/1/2013,1,nikhilm,United States,39.7837304,-100.4458825
1/1/2013,14,Zert,"Russia, Novosibirsk",55.0282215,82.9234476
12/1/2012,3,rogerwang,"Shanghai, China",31.2253441,121.4888922
12/1/2012,1,blakmatrix,"Seattle, WA",47.6038321,-122.3300624
12/1/2012,1,subzey,"Rostov-on-Don, Russia",47.2248606,39.7022857
12/1/2012,1,mscdex,Ohio,40.2253569,-82.6881395
12/1/2012,106,isaacs,Oakland CA,37.8043808,-122.2708166
12/1/2012,4,deanm,"Berlin, Germany",52.5170365,13.3888599
12/1/2012,1,LimoWanKenobi,D.F. México,19.5015183,-99.117422
12/1/2012,1,ctrochalakis,"Athens, Greece",37.9841493,23.7279843
12/1/2012,2,koichik,Japan,36.5748441,139.2394179
12/1/2012,8,mmalecki,"Poznań, Poland",52.40039265,16.92021821
12/1/2012,1,qbit,"Pueblo, CO",38.2544472,-104.609141
12/1/2012,1,langpavel,"Rychnov nad Kněžnou, Czech Republic",50.1631069,16.274837
12/1/2012,1,naholyr,Villefranche-sur-Saône,45.9864749,4.726611
12/1/2012,2,david-dever-23-box,Indianapolis IN USA,39.7683795,-86.1580447
12/1/2012,7,tricknotes,"Sapporo, Japan",43.0620475,141.35446
12/1/2012,2,stephank,The Netherlands,25.22453785,55.16235379
12/1/2012,2,TooTallNate,"San Rafael, CA",37.9735346,-122.5310874
12/1/2012,1,ralphtheninja,"Linköping, Sweden",58.4098135,15.6245252
12/1/2012,1,Elzair,"Charlotte, MC",26.995053,-82.2225686
12/1/2012,7,JamesHight,"Cincinnati, OH",39.1014537,-84.5124602
12/1/2012,6,alFReD-NSH,Kuala Lumpur,3.13871025,101.6820995
12/1/2012,1,wanderview,"Washington, DC",47.51893955,-122.2956897
12/1/2012,1,vladimirfedorov,"Tyumen, Russia",57.1369473,65.5819746
12/1/2012,1,xionglun,Beijing,40.2505379,116.6250886
12/1/2012,2,meso,Tokyo/Japan,35.69004135,139.5103951
12/1/2012,3,jrozner,Los Angeles,34.0536781,-118.2427025
12/1/2012,2,nomospace,"Shanghai, China",31.2253441,121.4888922
12/1/2012,5,jessetane,New York,40.7305991,-73.9865812
12/1/2012,41,indutny,Russia,64.6863136,97.7453061
12/1/2012,1,edhemphill,"Austin, TX",30.2711286,-97.7436995
12/1/2012,13,piscisaureus,Amsterdam,52.3710088,4.9001115
12/1/2012,1,jhnns,"Augsburg, Germany",48.3668041,10.8986971
12/1/2012,2,tjfontaine,Ohio,40.2253569,-82.6881395
12/1/2012,1,bobrik,"St. Petersburg, Russia",59.9393657,30.3153628
12/1/2012,3,sblom,"Redmond, WA USA",47.6694141,-122.1238767
12/1/2012,5,AndreasMadsen,"Copenhagen, Denmark",55.6867243,12.5700724
12/1/2012,3,bentaber,"Boulder, CO",40.0149856,-105.2705456
12/1/2012,3,zcbenz,Shanghai,31.2253441,121.4888922
12/1/2012,63,bnoordhuis,"Gouda, the Netherlands",52.0114927,4.7106063
12/1/2012,2,qxfusion,Costa-Rica,10.2735633,-84.0739102
12/1/2012,7,nickleefly,Shanghai,31.2253441,121.4888922
12/1/2012,12,greathan,"Beijing, China",40.2505379,116.6250886
12/1/2012,8,mikebarnhardt,"Orlando, FL",28.5421175,-81.3790462
12/1/2012,28,trevnorris,California,36.7014631,-118.7559974
12/1/2012,2,st-luke,NYC,40.7305991,-73.9865812
12/1/2012,1,sugendran,"Sydney, Australia",-33.8548157,151.2164539
12/1/2012,1,Pandark,France,46.603354,1.8883335
12/1/2012,4,xldrkp,Hamburg,53.5503414,10.000654
11/1/2012,1,meso,Tokyo/Japan,35.69004135,139.5103951
11/1/2012,13,zcbenz,Shanghai,31.2253441,121.4888922
11/1/2012,1,axiak,"Cambridge, MA",42.3750997,-71.1056157
11/1/2012,2,dshaw,"San Francisco, CA",37.7789601,-122.419199
11/1/2012,10,sblom,"Redmond, WA USA",47.6694141,-122.1238767
11/1/2012,2,ksdlck,"New York, New York, United States",40.7305991,-73.9865812
